date,year,close,ret_1d,vol20,dd120,sma200_dist,f1_breadth,f2_gdr_basis,f3_rate_mom,f4_fx_vel,f4_fx_acc,f5_hhi,f6_herding,f7_panic,f8_illiq,f9_ratio,f10_spread,target_mae_60,target_mdd_60,state,in_risk_set,b1_vol,b2_dd,b3_sma,b4_composite
2006-01-05,2006,6702.35,0.01387,0.1604,0.0,0.3373,0.9059,1.7709,-1.0,-0.0085,-0.0076,0.2437,-0.0668,0.0386,0.0283,-0.3614,0.0,0.1208,0.2761,0,1,0,0,0,0
2006-01-08,2006,6936.71,0.03497,0.1876,0.0,0.3799,0.931,1.7709,-1.0,-0.0037,-0.0052,0.2181,-0.0682,0.0344,0.02816,-0.4244,0.0,0.1505,0.2761,0,1,0,0,0,0
2006-01-12,2006,7357.08,0.0606,0.261,0.0,0.4589,0.9302,1.7851,-1.0,0.0021,0.0001,0.2339,-0.0709,0.032,0.02826,-0.503,0.0,0.199,0.2761,0,1,0,0,0,0
2006-01-15,2006,7283.66,-0.00998,0.2645,-0.01,0.4397,0.9176,1.7989,-1.0,-0.0048,-0.0058,0.2153,-0.0748,0.0361,0.02844,-0.5183,0.0,0.191,0.2761,0,1,0,0,0,0
2006-01-16,2006,7263.48,-0.00277,0.267,-0.0127,0.4312,0.9302,1.8004,-1.0,-0.0026,-0.0024,0.2013,-0.0754,0.0389,0.02836,-0.5451,0.0,0.1887,0.2761,0,1,0,0,0,0
2006-01-17,2006,7336.58,0.01006,0.2644,-0.0028,0.4408,0.8977,1.8054,-1.0,-0.013,-0.0095,0.1854,-0.0869,0.0383,0.00831,-0.5518,0.0,0.1968,0.2761,0,1,0,0,0,0
2006-01-18,2006,7259.76,-0.01047,0.2643,-0.0132,0.421,0.908,1.8118,-1.0,-0.0048,-0.008,0.1848,-0.0859,0.0381,0.00732,-0.5501,0.0,0.1883,0.2761,0,1,0,0,0,0
2006-01-19,2006,7467.1,0.02856,0.2717,0.0,0.4563,0.908,1.8107,-1.0,-0.0006,0.0102,0.2396,-0.0835,0.0381,0.00684,-0.6359,0.0,0.2108,0.2761,0,1,0,0,0,0
2006-01-22,2006,7906.05,0.05878,0.3129,0.0,0.536,0.9186,1.8122,-1.0,-0.0055,-0.0055,0.2825,-0.0797,0.0345,0.00685,-0.7125,0.0,0.2547,0.2761,0,1,0,0,0,0
2006-01-23,2006,7683.45,-0.02816,0.3389,-0.0282,0.4874,0.8837,1.8211,-1.0,0.0483,0.0968,0.319,-0.0862,0.0566,0.00713,-0.6066,0.0,0.2331,0.2761,0,1,1,0,0,0
2006-01-24,2006,7530.63,-0.01989,0.3564,-0.0475,0.4528,0.8235,1.828,-1.0,-0.0043,-0.0026,0.3777,-0.0842,0.0765,0.00753,-0.5531,0.0,0.2175,0.2761,0,1,1,0,0,0
2006-01-25,2006,7647.62,0.01554,0.3562,-0.0327,0.4701,0.85,1.8339,-1.0,-0.006,-0.0042,0.3887,-0.0851,0.0765,0.00757,-0.5569,0.0,0.2295,0.2761,0,1,1,0,0,0
2006-01-26,2006,7888.19,0.03146,0.3614,-0.0023,0.5108,0.9195,1.8375,-1.0,-0.0043,-0.0074,0.4141,-0.0949,0.0765,0.00804,-0.5988,0.0,0.253,0.2761,0,1,1,0,0,0
2006-01-29,2006,8063.92,0.02228,0.3625,0.0,0.5385,0.9012,1.8264,-1.0,-0.0018,-0.0028,0.4674,-0.0898,0.0765,0.00791,-0.5907,0.0,0.2692,0.2761,0,1,1,0,0,0
2006-01-30,2006,7930.19,-0.01658,0.373,-0.0166,0.5073,0.8929,1.8218,-1.0,-0.0074,-0.0112,0.4359,-0.0884,0.0894,0.008,-0.5751,0.0,0.2569,0.2761,0,1,1,0,0,0
2006-02-01,2006,8139.96,0.02645,0.3749,0.0,0.5411,0.8721,1.8153,-1.0,0.0014,0.005,0.3601,-0.089,0.0894,0.0078,-0.5861,0.0,0.2761,0.2761,1,1,1,0,0,0
2006-02-02,2006,8007.76,-0.01624,0.3888,-0.0162,0.5105,0.8824,1.8093,-1.0,-0.0018,0.0077,0.3644,-0.0912,0.1056,0.00782,-0.5589,0.0,0.2641,0.2664,2,0,1,0,0,0
2006-02-05,2006,7794.04,-0.02669,0.4063,-0.0425,0.4649,0.8391,1.8078,-1.0,-0.0018,-0.0015,0.3524,-0.0931,0.1323,0.00723,-0.4695,0.0,0.2439,0.2664,2,0,1,0,0,0
2006-02-06,2006,7982.84,0.02422,0.4085,-0.0193,0.4948,0.8605,1.8221,-1.0,-0.0007,0.006,0.2954,-0.0914,0.1323,0.00703,-0.5057,0.0,0.2618,0.2664,2,0,1,0,0,0
2006-02-07,2006,8033.03,0.00629,0.4066,-0.0131,0.4987,0.8929,1.813,-1.0,-0.0048,-0.0085,0.2195,-0.0844,0.1308,0.00704,-0.4913,0.0,0.2664,0.2664,2,0,1,0,0,0
2006-02-08,2006,7669.79,-0.04522,0.4489,-0.0578,0.4261,0.7471,1.8131,-1.0,0.0048,0.0157,0.1906,-0.0682,0.176,0.00726,-0.3561,0.0,0.2317,0.2317,2,0,1,0,0,0
2006-02-09,2006,7447.65,-0.02896,0.4535,-0.0851,0.3803,0.7011,1.8169,-1.0,-0.004,-0.0018,0.1056,-0.0692,0.205,0.00739,-0.3016,0.0,0.2088,0.2088,2,0,1,0,0,0
2006-02-12,2006,7436.19,-0.00154,0.404,-0.0865,0.3738,0.6897,1.8179,-1.0,-0.004,-0.0018,0.1867,-0.0672,0.2065,0.00712,-0.3365,0.0,0.2076,0.2076,2,0,1,0,0,0
2006-02-13,2006,7161.91,-0.03688,0.4233,-0.1202,0.3195,0.593,1.811,-1.0,0.0039,0.0079,0.0934,-0.0628,0.2334,0.00762,-0.3056,0.0,0.1772,0.1955,2,0,1,1,0,1
2006-02-14,2006,7324.46,0.0227,0.4307,-0.1002,0.3455,0.5747,1.8163,-1.0,-0.0032,0.0029,0.1014,-0.059,0.2306,0.00774,-0.3292,0.0,0.1955,0.1955,2,0,1,1,0,1
2006-02-15,2006,7119.04,-0.02805,0.4405,-0.1254,0.3043,0.5732,1.8234,-1.0,-0.0117,-0.0589,0.0862,-0.0558,0.2587,0.00787,-0.267,0.0,0.1723,0.1775,2,0,1,1,0,1
2006-02-16,2006,6755.44,-0.05107,0.4725,-0.1701,0.2348,0.3182,1.8298,-1.0,-0.0029,0.0018,0.089,-0.0359,0.2993,0.00874,-0.1551,0.0,0.1277,0.1775,2,0,1,1,0,1
2006-02-19,2006,6955.95,0.02968,0.4735,-0.1455,0.2683,0.3247,1.8257,-1.0,-0.0029,-0.0012,0.1585,-0.0322,0.2993,0.00917,-0.1845,0.0,0.1529,0.1775,2,0,1,1,0,1
2006-02-20,2006,6984.14,0.00405,0.418,-0.142,0.2705,0.4167,1.8269,-1.0,0.0001,0.003,0.1436,-0.0324,0.2993,0.00914,-0.1845,0.0,0.2076,0.2275,2,0,1,1,0,1
2006-02-21,2006,6800.94,-0.02623,0.4168,-0.1645,0.2346,0.2963,1.8267,-1.0,0.0011,0.0127,0.1661,-0.0352,0.2974,0.00911,-0.1742,0.0,0.2482,0.2863,2,0,1,1,0,1
2006-02-22,2006,6842.26,0.00608,0.4153,-0.1594,0.2393,0.3103,1.8193,-1.0,-0.0036,0.0056,0.1589,-0.034,0.2775,0.00881,-0.1671,0.0,0.2527,0.2863,2,0,1,1,0,1
2006-02-23,2006,7026.13,0.02687,0.424,-0.1368,0.2697,0.3678,1.8076,-1.0,0.0015,0.0035,0.1754,-0.0365,0.2775,0.00897,-0.1965,0.0,0.2723,0.2864,2,0,1,1,0,1
2006-02-26,2006,7164.21,0.01965,0.4134,-0.1199,0.2915,0.4198,1.8058,-1.0,0.0015,0.0017,0.2276,-0.034,0.2775,0.00834,-0.1651,0.0,0.2864,0.2864,2,0,1,1,0,1
2006-02-27,2006,7040.8,-0.01723,0.4037,-0.135,0.2663,0.3647,1.8043,-1.0,0.0018,0.0042,0.2272,-0.0361,0.2947,0.00858,-0.1841,0.0,0.2739,0.2817,2,0,1,1,0,1
2006-02-28,2006,7091.56,0.00721,0.4045,-0.1288,0.2723,0.4138,1.8026,-1.0,-0.0112,-0.0144,0.2211,-0.0352,0.2781,0.00855,-0.1918,0.0,0.2791,0.2817,2,0,1,1,0,1
2006-03-01,2006,7117.29,0.00363,0.3894,-0.1256,0.2737,0.3571,1.8065,-1.0,-0.0133,-0.0182,0.232,-0.035,0.2781,0.00863,-0.1664,0.0,0.2817,0.2817,2,0,1,1,0,1
2006-03-02,2006,6962.85,-0.0217,0.3916,-0.1446,0.2431,0.3537,1.8131,-1.0,-0.0032,0.005,0.2168,-0.0379,0.2836,0.00863,-0.1681,0.0,0.2657,0.2815,2,0,1,1,0,1
2006-03-05,2006,6641.76,-0.04611,0.4095,-0.1841,0.1832,0.2222,1.8167,-1.0,-0.0032,0.0049,0.2382,-0.0368,0.303,0.00946,-0.0833,0.0,0.2302,0.2815,2,0,1,1,0,1
2006-03-06,2006,6732.89,0.01372,0.4007,-0.1729,0.1967,0.2674,1.8171,-1.0,0.0026,0.0107,0.2474,-0.0365,0.303,0.00947,-0.0964,0.0,0.2406,0.2815,3,0,1,1,0,1
2006-03-07,2006,6625.79,-0.01591,0.398,-0.186,0.175,0.2184,1.8147,-1.0,-0.011,-0.0125,0.2538,-0.0392,0.3189,0.00965,-0.1234,0.0,0.2284,0.2815,3,0,1,1,0,1
2006-03-08,2006,6543.68,-0.01239,0.3762,-0.1961,0.158,0.2439,1.8159,-1.0,-0.0017,-0.0044,0.2695,-0.0422,0.2861,0.00941,-0.0938,0.0,0.2187,0.2815,3,0,1,1,0,1
2006-03-09,2006,6572.66,0.00443,0.3701,-0.1925,0.1607,0.2169,1.8099,-1.0,0.001,0.0073,0.3023,-0.0401,0.2571,0.00939,-0.0429,0.0,0.2221,0.2815,3,0,0,1,0,0
2006-03-12,2006,6467.75,-0.01596,0.3713,-0.2054,0.1399,0.2561,1.8126,-1.0,0.001,0.0034,0.307,-0.0427,0.2715,0.00967,-0.0159,0.0,0.2095,0.2815,3,0,0,1,0,0
2006-03-13,2006,6295.75,-0.02659,0.3623,-0.2266,0.1075,0.1512,1.8128,-1.0,-0.0084,-0.0117,0.2875,-0.0448,0.2612,0.00961,0.0238,0.0,0.2001,0.2923,3,0,0,1,0,0
2006-03-14,2006,5892.73,-0.06401,0.3977,-0.2761,0.0351,0.119,1.8191,-1.0,0.0066,0.0103,0.2988,-0.0521,0.3253,0.01001,0.0753,0.0,0.1691,0.3119,3,0,1,1,0,1
2006-03-15,2006,6309.51,0.07073,0.4809,-0.2249,0.1063,0.1829,1.8066,-1.0,-0.0085,-0.0051,0.2544,-0.0517,0.2972,0.01022,0.0279,0.0,0.2617,0.3454,3,0,1,1,0,1
2006-03-16,2006,6370.73,0.0097,0.4537,-0.2174,0.115,0.1628,1.8047,-1.0,0.0013,0.0096,0.1895,-0.045,0.2461,0.00948,0.0623,0.0,0.2688,0.3454,3,0,1,1,0,1
2006-03-19,2006,6562.74,0.03014,0.4541,-0.1938,0.1463,0.1829,1.7902,-1.0,0.0013,0.0131,0.1295,-0.0497,0.2461,0.00972,0.0387,0.0,0.2902,0.3454,3,0,1,1,0,1
2006-03-20,2006,6600.01,0.00568,0.4544,-0.1892,0.1504,0.1977,1.7802,-1.0,0.0009,0.0052,0.0685,-0.0485,0.2461,0.00984,0.0919,0.0,0.2942,0.3454,3,0,1,1,0,1
2006-03-21,2006,6570.72,-0.00444,0.4462,-0.1928,0.143,0.2,1.7741,-1.0,-0.0072,-0.007,0.0617,-0.0476,0.2243,0.00944,0.0892,0.0,0.2911,0.3454,3,0,1,1,0,1
2006-03-22,2006,6681.42,0.01685,0.45,-0.1792,0.1598,0.1807,1.7877,-1.0,0.0024,0.0117,0.0657,-0.0428,0.2243,0.00935,0.0716,0.0,0.3028,0.3454,3,0,1,1,0,1
2006-03-23,2006,6708.55,0.00406,0.4391,-0.1758,0.1621,0.1882,1.7955,-1.0,-0.0049,-0.0072,0.0712,-0.0424,0.2243,0.00906,0.0752,0.0,0.3056,0.3454,3,0,1,1,0,1
2006-03-26,2006,6840.61,0.01969,0.4391,-0.1596,0.1824,0.2025,1.8121,-1.0,-0.0042,-0.0108,0.0992,-0.0346,0.2243,0.00904,0.0543,0.0,0.319,0.3454,3,0,1,1,0,1
2006-03-27,2006,6813.32,-0.00399,0.4357,-0.163,0.1752,0.2118,1.8248,-1.0,0.0477,0.0983,0.0731,-0.0383,0.2111,0.00885,0.0082,0.0,0.3163,0.3454,3,0,1,1,0,1
2006-03-28,2006,6801.24,-0.00177,0.4346,-0.1645,0.1707,0.1975,1.8272,-1.0,-0.0068,-0.0071,0.1122,-0.0398,0.2129,0.00884,0.0049,0.0,0.3159,0.3461,3,0,1,1,0,1
2006-03-29,2006,6834.56,0.0049,0.4348,-0.1604,0.174,0.2195,1.8232,-1.0,-0.0063,-0.0364,0.2914,-0.037,0.2129,0.00877,0.0278,0.0,0.3192,0.3461,3,0,1,1,0,1
2006-03-30,2006,6767.61,-0.0098,0.4298,-0.1686,0.1602,0.2381,1.8207,-1.0,0.004,0.0106,0.4461,-0.0373,0.201,0.00869,-0.0069,0.0,0.3125,0.3461,3,0,1,1,0,1
2006-04-02,2006,6749.67,-0.00265,0.3975,-0.1708,0.1549,0.2976,1.8162,0.0,-0.0064,-0.0129,0.3838,-0.0338,0.1575,0.00789,-0.0269,0.0,0.3107,0.3461,3,0,1,1,0,1
2006-04-03,2006,6833.66,0.01244,0.397,-0.1605,0.167,0.2874,1.8057,0.0,0.005,0.0093,0.4467,-0.0374,0.1575,0.0079,-0.0181,0.0,0.3191,0.3461,0,1,1,1,0,1
2006-04-04,2006,6819.32,-0.0021,0.3924,-0.1622,0.1624,0.2907,1.8045,0.0,-0.0068,-0.0031,0.4827,-0.035,0.1437,0.00774,-0.0171,0.0,0.3177,0.3461,0,1,1,1,0,1
2006-04-05,2006,6933.39,0.01673,0.3921,-0.1482,0.1797,0.3222,1.8008,0.0,0.0002,0.0087,0.5291,-0.0418,0.1313,0.00804,-0.0216,0.0,0.3289,0.3461,0,1,1,1,0,1
2006-04-06,2006,7115.93,0.02633,0.4002,-0.1258,0.2085,0.3696,1.7949,0.0,0.0025,0.0062,0.5686,-0.0437,0.1313,0.00786,-0.0081,0.0,0.3461,0.3461,1,1,1,1,0,1
2006-04-09,2006,7064.57,-0.00722,0.3958,-0.1321,0.1976,0.3563,1.7935,0.0,0.001,-0.0011,0.451,-0.0432,0.1226,0.00769,0.0368,0.0,0.3414,0.3436,2,0,1,1,0,1
2006-04-11,2006,7071.39,0.00097,0.3794,-0.1313,0.1965,0.3605,1.7902,0.0,0.0004,0.0052,0.4779,-0.0439,0.096,0.00695,0.0851,0.0,0.342,0.3436,2,0,0,1,0,0
2006-04-12,2006,7088.56,0.00243,0.2818,-0.1292,0.1973,0.4045,1.7853,0.0,-0.0038,-0.0012,0.3973,-0.0431,0.032,0.00642,0.143,0.0,0.3436,0.3436,2,0,0,1,0,0
2006-04-13,2006,6909.79,-0.02522,0.2035,-0.1511,0.1652,0.3837,1.7686,0.0,-0.0384,-0.0254,0.39,-0.046,0.0572,0.00629,0.1356,0.0,0.3266,0.3266,2,0,0,1,0,0
2006-04-16,2006,6536.42,-0.05403,0.2862,-0.197,0.1007,0.2785,1.7589,0.0,-0.0576,-0.0528,0.3506,-0.0407,0.1112,0.00663,0.2043,0.0,0.2882,0.3133,2,0,0,1,0,0
2006-04-17,2006,6515.39,-0.00322,0.2666,-0.1996,0.0957,0.2857,1.7562,0.0,-0.0055,-0.0048,0.2606,-0.0381,0.1144,0.00597,0.1937,0.0,0.2859,0.3133,2,0,0,1,0,0
2006-04-18,2006,6345.56,-0.02607,0.2801,-0.2204,0.0658,0.2588,1.7657,0.0,-0.0014,0.0042,0.0772,-0.041,0.1405,0.00625,0.2802,0.0,0.2668,0.3133,2,0,0,1,0,0
2006-04-19,2006,6437.18,0.01444,0.2854,-0.2092,0.0797,0.2169,1.7728,0.0,-0.0012,-0.0496,0.0803,-0.044,0.1361,0.00638,0.2756,0.0,0.2772,0.3133,2,0,0,1,0,0
2006-04-20,2006,6640.85,0.03164,0.3011,-0.1842,0.1122,0.3125,1.7906,0.0,-0.0012,0.0032,0.0882,-0.0452,0.1361,0.00652,0.2501,0.0,0.2994,0.3133,2,0,0,1,0,0
2006-04-26,2006,6532.36,-0.01634,0.3058,-0.1975,0.0926,0.2405,1.8115,0.0,0.0021,0.008,0.0892,-0.0449,0.1524,0.00672,0.2384,0.0,0.2877,0.3133,2,0,0,1,0,0
2006-04-27,2006,6586.0,0.00821,0.2984,-0.1909,0.1001,0.2727,1.8192,0.0,-0.0039,0.0004,0.0741,-0.0464,0.1524,0.00666,0.2846,0.0,0.2935,0.3133,2,0,0,1,0,0
2006-04-30,2006,6633.71,0.00724,0.2999,-0.185,0.1066,0.3412,1.8234,0.0,0.0005,0.0023,0.0768,-0.0449,0.1484,0.00663,0.3156,0.0,0.2986,0.3133,2,0,0,1,0,0
2006-05-02,2006,6775.25,0.02134,0.3098,-0.1677,0.1284,0.378,1.8264,0.0,0.0062,0.0136,0.168,-0.0451,0.1466,0.00657,0.3129,0.0,0.3133,0.3133,2,0,0,1,0,0
2006-05-03,2006,6738.13,-0.00548,0.3098,-0.1722,0.1206,0.381,1.8291,0.0,-0.0021,-0.0036,0.1816,-0.0442,0.1521,0.00665,0.3093,0.0,0.3095,0.3095,2,0,0,1,0,0
2006-05-04,2006,6691.44,-0.00693,0.3089,-0.178,0.1112,0.3529,1.8195,0.0,0.0037,0.0055,0.2019,-0.0449,0.1492,0.00666,0.2947,0.0,0.3047,0.3047,2,0,0,1,0,0
2006-05-07,2006,6569.43,-0.01823,0.3149,-0.1929,0.0894,0.2927,1.8151,0.0,0.0041,0.0058,0.2365,-0.0475,0.1648,0.00687,0.2812,0.0,0.2917,0.2917,2,0,0,1,0,0
2006-05-08,2006,6465.79,-0.01578,0.3147,-0.2057,0.0709,0.3,1.8057,0.0,-0.0033,-0.0027,0.2806,-0.0511,0.1806,0.0068,0.2921,0.0,0.2804,0.2804,2,0,0,1,0,0
2006-05-09,2006,6304.25,-0.02498,0.3241,-0.2255,0.0429,0.2706,1.8042,0.0,0.0025,0.0073,0.3468,-0.0543,0.2035,0.00701,0.2777,0.0,0.262,0.262,2,0,0,1,0,0
2006-05-10,2006,6279.07,-0.00399,0.3155,-0.2286,0.0376,0.2927,1.8105,0.0,-0.0001,-0.005,0.3345,-0.0542,0.2075,0.00667,0.2138,0.0,0.259,0.259,2,0,0,1,0,0
2006-05-11,2006,6273.4,-0.0009,0.2951,-0.2293,0.0355,0.2588,1.8078,0.0,-0.0394,-0.0355,0.3873,-0.0545,0.2084,0.00662,0.1678,0.0,0.2583,0.2583,2,0,0,1,0,0
2006-05-14,2006,6214.08,-0.00946,0.2953,-0.2366,0.0247,0.3205,1.8132,0.0,0.0032,0.0071,0.4412,-0.0531,0.2106,0.0065,0.181,0.0,0.2512,0.2512,2,0,0,1,0,0
2006-05-15,2006,5965.96,-0.03993,0.3159,-0.2671,-0.017,0.2,1.8123,0.0,-0.0423,-0.0462,0.4245,-0.0505,0.2506,0.00707,0.186,0.0,0.2201,0.2381,2,0,0,1,0,0
2006-05-16,2006,6107.29,0.02369,0.3331,-0.2497,0.0053,0.2927,1.807,0.0,0.0067,0.0099,0.4832,-0.0511,0.2506,0.00729,0.1838,0.0,0.2381,0.2381,2,0,0,1,0,0
2006-05-17,2006,6038.29,-0.0113,0.327,-0.2582,-0.0071,0.25,1.8011,0.0,0.0047,0.0164,0.5412,-0.0506,0.2366,0.00714,0.1559,0.0,0.2294,0.2354,2,0,0,1,0,0
2006-05-18,2006,6084.95,0.00773,0.2804,-0.2525,-0.0004,0.3059,1.8054,0.0,0.0078,0.0107,0.5084,-0.054,0.1826,0.00675,0.115,0.0,0.2354,0.2354,2,0,0,1,0,0
2006-05-21,2006,5935.63,-0.02454,0.2898,-0.2708,-0.0259,0.2308,1.7962,0.0,-0.0376,-0.0347,0.4103,-0.0566,0.2039,0.00695,0.1608,0.0,0.2161,0.2161,2,0,0,1,1,0
2006-05-22,2006,5534.56,-0.06757,0.3566,-0.3201,-0.0922,0.141,1.79,0.0,0.0066,0.0064,0.5012,-0.051,0.2454,0.00735,0.2164,0.0,0.1593,0.1599,2,0,0,1,1,0
2006-05-23,2006,5112.99,-0.07617,0.4213,-0.3719,-0.1615,0.1,1.7993,0.0,0.0056,0.0045,0.2796,-0.0419,0.3216,0.00825,0.2924,0.0,0.09,0.1599,2,0,1,1,1,1
2006-05-24,2006,5302.12,0.03699,0.4285,-0.3486,-0.1309,0.0988,1.7876,0.0,-0.0269,-0.0233,0.3141,-0.0279,0.3216,0.00838,0.2209,0.0,0.1225,0.1599,2,0,1,1,1,1
2006-05-25,2006,5112.66,-0.03573,0.4368,-0.3719,-0.1621,0.0526,1.7973,0.0,-0.0002,-0.0017,0.2961,-0.0346,0.341,0.00886,0.2663,0.0,0.0899,0.1599,2,0,1,1,1,1
2006-05-28,2006,5203.04,0.01768,0.4434,-0.3608,-0.1475,0.0658,1.7923,0.0,-0.0383,-0.0399,0.2993,-0.0399,0.341,0.00915,0.271,0.0,0.1057,0.1599,2,0,1,1,1,1
2006-05-29,2006,5169.24,-0.0065,0.4387,-0.365,-0.1533,0.0723,1.8072,0.0,0.0037,0.0019,0.2937,-0.0461,0.3475,0.00955,0.2559,0.0,0.0999,0.1599,2,0,1,1,1,1
2006-05-30,2006,5297.98,0.0249,0.4423,-0.3491,-0.1326,0.0513,1.8059,0.0,0.0079,0.0191,0.3099,-0.0454,0.3475,0.00976,0.2145,0.0,0.1218,0.1599,2,0,1,1,1,1
2006-05-31,2006,5363.57,0.01238,0.4498,-0.3411,-0.1222,0.0649,1.8162,0.0,0.0069,0.0202,0.3192,-0.0447,0.342,0.00985,0.1946,0.0,0.1325,0.1599,2,0,1,1,1,1
2006-06-01,2006,5468.4,0.01954,0.4619,-0.3282,-0.1055,0.0513,1.8019,0.0,0.0076,0.0108,0.3456,-0.0464,0.3351,0.00991,0.1881,0.0,0.1491,0.1599,2,0,1,1,1,1
2006-06-04,2006,5538.65,0.01285,0.4671,-0.3196,-0.0946,0.1081,1.8,0.0,0.009,0.0122,0.3541,-0.0446,0.3168,0.00975,0.1583,0.0,0.1599,0.1599,2,0,1,1,1,1
2006-06-05,2006,5473.74,-0.01172,0.4664,-0.3275,-0.1057,0.1125,1.7879,0.0,-0.0001,-0.0028,0.3559,-0.0483,0.3128,0.00983,0.1385,0.0,0.15,0.1507,2,0,1,1,1,1
2006-06-06,2006,5424.1,-0.00907,0.4623,-0.3336,-0.1143,0.1205,1.7757,0.0,0.0063,0.0174,0.3665,-0.0485,0.2969,0.00961,0.1279,0.0,0.1422,0.1507,2,0,1,1,1,1
2006-06-07,2006,5478.4,0.01001,0.466,-0.327,-0.106,0.1084,1.7736,0.0,-0.0027,-0.0009,0.3607,-0.0408,0.2929,0.0097,0.1543,0.0,0.1507,0.1507,2,0,1,1,1,1
2006-06-08,2006,5355.86,-0.02237,0.4688,-0.342,-0.1264,0.1294,1.7721,0.0,-0.0,-0.0011,0.3391,-0.0532,0.3143,0.00979,0.1313,0.0,0.1313,0.1313,2,0,1,1,1,1
2006-06-11,2006,5194.48,-0.03013,0.4753,-0.3619,-0.1531,0.1023,1.782,0.0,-0.0012,-0.0023,0.3272,-0.0657,0.335,0.01026,0.1528,0.0,0.1043,0.1211,2,0,1,1,1,1
2006-06-12,2006,5035.73,-0.03056,0.4685,-0.3814,-0.1792,0.0976,1.7934,0.0,0.0081,0.0165,0.3617,-0.0686,0.3257,0.01016,0.1587,0.0,0.076,0.1211,2,0,1,1,1,1
2006-06-13,2006,4896.25,-0.0277,0.4584,-0.3985,-0.2021,0.0875,1.8001,0.0,0.0001,-0.0065,0.3404,-0.072,0.3534,0.00998,0.1031,0.0,0.0497,0.1211,2,0,1,1,1,1
2006-06-14,2006,4658.21,-0.04862,0.4769,-0.4277,-0.2409,0.0488,1.7988,0.0,0.0048,0.0132,0.3373,-0.0656,0.3907,0.01073,0.2726,0.0,0.0012,0.1211,2,0,1,1,1,1
2006-06-15,2006,4771.46,0.02431,0.4891,-0.4138,-0.2225,0.0513,1.7961,0.0,-0.037,-0.0383,0.3436,-0.0694,0.3907,0.01093,0.2366,0.0,0.0249,0.1211,2,0,1,1,1,1
2006-06-18,2006,4876.59,0.02203,0.5,-0.4009,-0.2056,0.0769,1.7893,0.0,0.0017,0.0004,0.3391,-0.0868,0.3661,0.01106,0.2564,0.0,0.0459,0.1211,2,0,1,1,1,1
2006-06-19,2006,4964.41,0.01801,0.4603,-0.3901,-0.1914,0.0814,1.7901,0.0,0.0004,-0.0004,0.2955,-0.083,0.2986,0.01033,0.2264,0.0,0.0628,0.1211,2,0,1,1,1,1
2006-06-20,2006,4972.09,0.00155,0.3805,-0.3892,-0.1903,0.0811,1.7918,0.0,0.0049,0.0121,0.5474,-0.0823,0.2224,0.00935,0.2838,0.0,0.0642,0.1211,2,0,0,1,1,0
2006-06-21,2006,4854.87,-0.02358,0.3613,-0.4036,-0.2094,0.0617,1.7972,0.0,0.002,-0.0004,0.4963,-0.0863,0.246,0.0094,0.2913,0.0,0.0416,0.1211,2,0,0,1,1,0
2006-06-22,2006,4841.71,-0.00271,0.3425,-0.4052,-0.2115,0.0494,1.8107,0.0,0.0019,0.0068,0.5836,-0.0828,0.2129,0.00868,0.2371,0.0,0.039,0.1211,2,0,0,1,1,0
2006-06-25,2006,4857.76,0.00331,0.3354,-0.4032,-0.2089,0.0506,1.8095,0.0,-0.0398,-0.0356,0.5261,-0.0824,0.2129,0.00839,0.2791,0.0,0.0422,0.1211,2,0,0,1,1,0
2006-06-26,2006,4685.49,-0.03546,0.3535,-0.4244,-0.2369,0.05,1.7997,0.0,0.0014,-0.0463,0.4764,-0.086,0.2419,0.00822,0.3227,0.0,0.007,0.1211,2,0,0,1,1,0
2006-06-27,2006,4652.84,-0.00697,0.3367,-0.4284,-0.2421,0.0723,1.7922,0.0,0.0044,0.0112,0.4533,-0.0889,0.2489,0.00807,0.3297,0.0,-0.0,0.1211,2,0,0,1,1,0
2006-06-28,2006,4729.38,0.01645,0.3398,-0.419,-0.2294,0.0676,1.7842,0.0,-0.0019,0.0044,0.4219,-0.0899,0.2489,0.00811,0.2999,0.0,-0.0,0.1211,3,0,0,1,1,0
2006-06-29,2006,4772.78,0.00918,0.3318,-0.4137,-0.2222,0.0617,1.7711,0.0,0.0001,-0.0039,0.3952,-0.0906,0.2489,0.00802,0.3318,0.0,-0.0,0.1211,3,0,0,1,1,0
2006-07-02,2006,4848.52,0.01587,0.3342,-0.4044,-0.2098,0.1039,1.7674,0.0,0.0044,0.0108,0.4015,-0.0908,0.2489,0.0081,0.3571,0.0,0.0045,0.1211,3,0,0,1,1,0
2006-07-03,2006,4894.89,0.00956,0.338,-0.3987,-0.2021,0.0959,1.7748,0.0,0.0037,-0.0013,0.3539,-0.09,0.2372,0.00806,0.364,0.0,0.0139,0.1211,3,0,0,1,1,0
2006-07-04,2006,5021.62,0.02589,0.3544,-0.3831,-0.1814,0.1139,1.7741,0.0,0.0043,0.0111,0.4174,-0.0945,0.2281,0.00819,0.3678,0.0,0.0388,0.1211,3,0,0,1,1,0
2006-07-05,2006,5282.4,0.05193,0.4012,-0.3511,-0.139,0.1566,1.7736,0.0,0.0005,0.0002,0.2998,-0.1024,0.2281,0.00865,0.291,0.0,0.0862,0.1211,3,0,0,1,1,0
2006-07-06,2006,5370.99,0.01677,0.3984,-0.3402,-0.1248,0.2824,1.7771,0.0,-0.0018,-0.0043,0.2268,-0.1018,0.2057,0.00872,0.3113,0.0,0.1013,0.1211,3,0,0,1,1,0
